dt,power_mw,GHI,Clearsky GHI,DHI,DNI,Temperature,Relative Humidity,Solar Zenith Angle,Cloud Type,Wind Speed,da_power_mw,ha4_power_mw,hour,month,is_daytime,clearsky_ratio
2006-07-26 10:00:00,70.53333333333333,739,846,431,363,39.1,13.25,31.97,3,1.8,78.7,73.9,10,7,1,0.8735224586288416
2006-07-26 10:30:00,73.98333333333333,898,898,156,831,39.6,12.9,26.72,0,2.0,81.5,76.75,10,7,1,1.0
2006-07-26 11:00:00,77.98333333333333,938,938,157,843,40.1,11.97,22.15,1,2.1,84.3,79.6,11,7,1,1.0
2006-07-26 11:30:00,80.55,965,965,159,851,40.3,11.83,18.79,0,2.3000000000000003,83.94999999999999,79.35,11,7,1,1.0
2006-07-26 12:00:00,78.81666666666668,975,975,157,856,40.5,11.37,17.37,1,2.4000000000000004,83.6,79.1,12,7,1,1.0
2006-07-26 12:30:00,79.63333333333334,968,968,157,855,40.6,11.31,18.35,0,2.4000000000000004,81.4,77.19999999999999,12,7,1,1.0
2006-07-26 13:00:00,78.39999999999999,948,948,152,855,40.7,11.06,21.4,0,2.5,79.2,75.3,13,7,1,1.0
2006-07-26 13:30:00,79.8,912,912,150,846,40.6,11.12,25.78,0,2.5,73.75,70.65,13,7,1,1.0
2006-07-26 14:00:00,74.98333333333333,864,864,145,839,40.5,11.21,30.93,1,2.5,68.3,66.0,14,7,1,1.0
2006-07-26 14:30:00,68.46666666666667,800,800,140,821,40.2,11.37,36.5,1,2.5,60.099999999999994,59.6,14,7,1,1.0
2006-07-26 15:00:00,61.0,726,726,131,804,39.900000000000006,11.6,42.31,1,2.5,51.9,53.2,15,7,1,1.0
2006-07-26 15:30:00,53.21666666666667,597,641,236,542,39.3,11.98,48.24,8,2.5,41.0,42.3,15,7,1,0.9313572542901716
2006-07-26 16:00:00,43.75,523,549,211,534,38.8,12.31,54.24,8,2.4000000000000004,30.1,31.4,16,7,1,0.9526411657559198
2006-07-26 16:30:00,30.566666666666666,450,450,105,696,38.0,12.85,60.25,0,2.2,17.700000000000003,18.2,16,7,1,1.0
2006-07-26 17:00:00,17.983333333333334,349,349,92,637,37.2,13.52,66.23,1,2.0,5.3,5.0,17,7,1,1.0
2006-07-26 17:30:00,4.966666666666667,247,247,78,549,34.9,15.35,72.16,0,1.5,2.65,2.5,17,7,1,1.0
2006-07-26 18:00:00,0.10000000000000002,150,150,60,433,32.7,20.89,78.0,1,0.9,0.0,0.0,18,7,1,1.0
2006-07-26 18:30:00,0.0,47,65,47,1,31.200000000000003,22.73,83.69,3,1.0,0.0,0.0,18,7,1,0.7230769230769231
2006-07-26 19:00:00,0.0,0,0,0,0,29.700000000000003,25.67,89.05,3,1.1,0.0,0.0,19,7,1,0.0
2006-07-26 19:30:00,0.0,0,0,0,0,29.5,25.97,94.8,3,1.1,0.0,0.0,19,7,0,0.0
2006-07-26 20:00:00,0.0,0,0,0,0,29.200000000000003,25.32,99.97,3,1.1,0.0,0.0,20,7,0,0.0
2006-07-26 20:30:00,0.0,0,0,0,0,28.8,25.91,104.85,1,0.9,0.0,0.0,20,7,0,0.0
2006-07-26 21:00:00,0.0,0,0,0,0,28.4,25.76,109.36,3,0.8,0.0,0.0,21,7,0,0.0
2006-07-26 21:30:00,0.0,0,0,0,0,28.1,26.21,113.44,0,0.6000000000000001,0.0,0.0,21,7,0,0.0
2006-07-26 22:00:00,0.0,0,0,0,0,27.700000000000003,25.97,117.0,0,0.5,0.0,0.0,22,7,0,0.0
2006-07-26 22:30:00,0.0,0,0,0,0,27.3,26.59,119.93,3,0.4,0.0,0.0,22,7,0,0.0
2006-07-26 23:00:00,0.0,0,0,0,0,26.9,26.89,122.15,1,0.4,0.0,0.0,23,7,0,0.0
2006-07-26 23:30:00,0.0,0,0,0,0,26.6,27.37,123.55,0,0.4,0.0,0.0,23,7,0,0.0
2006-07-27 00:00:00,0.0,0,0,0,0,26.3,28.16,124.09,1,0.5,0.0,0.0,0,7,0,0.0
2006-07-27 00:30:00,0.0,0,0,0,0,26.0,28.66,123.74,3,0.6000000000000001,0.0,0.0,0,7,0,0.0
2006-07-27 01:00:00,0.0,0,0,0,0,25.8,29.29,122.5,0,0.7000000000000001,0.0,0.0,1,7,0,0.0
2006-07-27 01:30:00,0.0,0,0,0,0,25.8,29.29,120.45,3,0.7000000000000001,0.0,0.0,1,7,0,0.0
2006-07-27 02:00:00,0.0,0,0,0,0,25.700000000000003,30.55,117.66,7,0.7000000000000001,0.0,0.0,2,7,0,0.0
2006-07-27 02:30:00,0.0,0,0,0,0,25.700000000000003,30.55,114.22,7,0.7000000000000001,0.0,0.0,2,7,0,0.0
2006-07-27 03:00:00,0.0,0,0,0,0,25.6,32.09,110.24,0,0.8,0.0,0.0,3,7,0,0.0
2006-07-27 03:30:00,0.0,0,0,0,0,25.3,32.7,105.81,0,0.8,0.0,0.0,3,7,0,0.0
2006-07-27 04:00:00,0.0,0,0,0,0,25.1,34.68,101.0,1,0.8,0.0,0.0,4,7,0,0.0
2006-07-27 04:30:00,0.0,0,0,0,0,25.3,34.27,95.89,0,0.7000000000000001,0.15,0.15,4,7,0,0.0
2006-07-27 05:00:00,0.0,0,0,0,0,25.4,38.81,90.04,0,0.7000000000000001,0.3,0.3,5,7,0,0.0
2006-07-27 05:30:00,0.08333333333333333,49,49,31,207,26.8,35.74,84.83,0,0.7000000000000001,6.6,6.6,5,7,1,1.0
2006-07-27 06:00:00,4.116666666666666,128,128,55,393,28.1,35.85,79.19,0,0.7000000000000001,12.9,12.9,6,7,1,1.0
2006-07-27 06:30:00,17.866666666666667,222,222,73,523,29.700000000000003,32.69,73.38,1,0.8,24.450000000000003,24.35,6,7,1,1.0
2006-07-27 07:00:00,30.3,321,321,86,613,31.3,24.13,67.47,0,0.8,36.0,35.8,7,7,1,1.0
2006-07-27 07:30:00,41.766666666666666,423,423,97,682,32.6,22.42,61.49,0,1.0,46.5,46.3,7,7,1,1.0
2006-07-27 08:00:00,52.73333333333333,521,521,106,733,34.0,19.89,55.49,0,1.2000000000000002,57.0,56.8,8,7,1,1.0
2006-07-27 08:30:00,62.099999999999994,515,615,327,290,34.800000000000004,19.03,49.49,3,1.4,64.65,64.5,8,7,1,0.8373983739837398
2006-07-27 09:00:00,68.41666666666667,582,700,369,293,35.7,17.91,43.55,3,1.6,72.3,72.2,9,7,1,0.8314285714285714
2006-07-27 09:30:00,75.78333333333335,777,777,127,822,36.3,17.330000000000002,37.72,0,1.7000000000000002,76.65,77.0,9,7,1,1.0
2006-07-27 10:00:00,78.14999999999999,839,839,138,828,37.0,16.43,32.11,0,1.9,81.0,81.8,10,7,1,1.0
2006-07-27 10:30:00,82.68333333333334,892,892,142,841,37.3,16.16,26.88,0,2.0,82.8,83.94999999999999,10,7,1,1.0
2006-07-27 11:00:00,85.7,929,929,147,846,37.7,15.67,22.34,0,2.1,84.6,86.1,11,7,1,1.0
2006-07-27 11:30:00,84.2,954,954,148,852,37.9,15.5,19.0,0,2.1,83.55,85.3,11,7,1,1.0
2006-07-27 12:00:00,81.03333333333333,962,962,149,853,38.2,15.07,17.6,0,2.1,82.5,84.5,12,7,1,1.0
2006-07-27 12:30:00,79.76666666666667,956,956,149,852,38.3,14.99,18.56,0,2.2,79.45,80.45,12,7,1,1.0
2006-07-27 13:00:00,79.60000000000001,937,937,143,855,38.400000000000006,14.59,21.59,0,2.2,76.4,76.4,13,7,1,1.0
2006-07-27 13:30:00,75.76666666666667,901,901,140,846,38.400000000000006,14.59,25.95,0,2.2,70.85,71.15,13,7,1,1.0
2006-07-27 14:00:00,70.88333333333334,852,852,136,836,38.400000000000006,14.13,31.08,0,2.3000000000000003,65.3,65.9,14,7,1,1.0
2006-07-27 14:30:00,65.3,790,790,132,820,38.1,14.36,36.64,0,2.3000000000000003,58.5,58.75,14,7,1,1.0
2006-07-27 15:00:00,57.98333333333333,717,717,125,801,37.9,13.93,42.43,0,2.3000000000000003,51.7,51.6,15,7,1,1.0
2006-07-27 15:30:00,48.68333333333334,632,632,119,772,37.4,14.31,48.370000000000005,0,2.3000000000000003,40.95,41.2,15,7,1,1.0
2006-07-27 16:00:00,37.516666666666666,543,543,108,746,36.9,14.1,54.36,0,2.3000000000000003,30.2,30.8,16,7,1,1.0
2006-07-27 16:30:00,26.083333333333332,445,445,100,698,36.1,14.73,60.370000000000005,0,2.3000000000000003,17.7,17.8,16,7,1,1.0
2006-07-27 17:00:00,16.099999999999998,345,345,87,641,35.300000000000004,15.13,66.36,1,2.2,5.2,4.8,17,7,1,1.0
2006-07-27 17:30:00,4.7,243,243,74,556,33.300000000000004,16.9,72.29,0,1.9,2.6,2.4,17,7,1,1.0
2006-07-27 18:00:00,0.26666666666666666,126,148,105,100,31.3,22.05,78.13,3,1.5,0.0,0.0,18,7,1,0.8513513513513513
2006-07-27 18:30:00,0.0,63,63,35,264,29.5,24.43,83.83,1,1.5,0.0,0.0,18,7,1,1.0
2006-07-27 19:00:00,0.0,0,0,0,0,27.8,30.32,89.18,3,1.5,0.0,0.0,19,7,1,0.0
2006-07-27 19:30:00,0.0,0,0,0,0,27.4,31.04,94.96,3,1.4,0.0,0.0,19,7,0,0.0
2006-07-27 20:00:00,0.0,0,0,0,0,27.0,32.4,100.13,3,1.2000000000000002,0.0,0.0,20,7,0,0.0
2006-07-27 20:30:00,0.0,0,0,0,0,26.700000000000003,33.01,105.02,4,1.0,0.0,0.0,20,7,0,0.0
2006-07-27 21:00:00,0.0,0,0,0,0,26.3,34.25,109.55,3,0.9,0.0,0.0,21,7,0,0.0
2006-07-27 21:30:00,0.0,0,0,0,0,25.9,35.07,113.64,1,0.7000000000000001,0.0,0.0,21,7,0,0.0
2006-07-27 22:00:00,0.0,0,0,0,0,25.6,35.43,117.2,0,0.6000000000000001,0.0,0.0,22,7,0,0.0
2006-07-27 22:30:00,0.0,0,0,0,0,25.200000000000003,36.28,120.15,0,0.6000000000000001,0.0,0.0,22,7,0,0.0
2006-07-27 23:00:00,0.0,0,0,0,0,24.9,36.36,122.37,0,0.5,0.0,0.0,23,7,0,0.0
2006-07-27 23:30:00,0.0,0,0,0,0,24.6,36.97,123.78,0,0.6000000000000001,0.0,0.0,23,7,0,0.0
2006-07-28 00:00:00,0.0,0,0,0,0,24.200000000000003,37.47,124.32,0,0.6000000000000001,0.0,0.0,0,7,0,0.0
2006-07-28 00:30:00,0.0,0,0,0,0,23.9,38.14,123.96,0,0.6000000000000001,0.0,0.0,0,7,0,0.0
2006-07-28 01:00:00,0.0,0,0,0,0,23.700000000000003,38.32,122.73,0,0.6000000000000001,0.0,0.0,1,7,0,0.0
2006-07-28 01:30:00,0.0,0,0,0,0,23.4,39.02,120.66,0,0.7000000000000001,0.0,0.0,1,7,0,0.0
2006-07-28 02:00:00,0.0,0,0,0,0,23.1,39.77,117.86,0,0.8,0.0,0.0,2,7,0,0.0
2006-07-28 02:30:00,0.0,0,0,0,0,22.9,40.25,114.41,0,0.7000000000000001,0.0,0.0,2,7,0,0.0
2006-07-28 03:00:00,0.0,0,0,0,0,22.700000000000003,42.08,110.42,0,0.7000000000000001,0.0,0.0,3,7,0,0.0
2006-07-28 03:30:00,0.0,0,0,0,0,22.5,42.59,105.98,0,0.6000000000000001,0.0,0.0,3,7,0,0.0
2006-07-28 04:00:00,0.0,0,0,0,0,22.3,44.6,101.16,0,0.5,0.0,0.0,4,7,0,0.0
2006-07-28 04:30:00,0.0,0,0,0,0,22.8,43.27,96.04,0,0.5,0.15,0.15,4,7,0,0.0
2006-07-28 05:00:00,0.0,0,0,0,0,23.200000000000003,43.61,90.16,0,0.5,0.3,0.3,5,7,0,0.0
2006-07-28 05:30:00,0.15,48,48,30,206,24.6,40.11,84.96000000000001,0,0.5,6.499999999999999,6.499999999999999,5,7,1,1.0
2006-07-28 06:00:00,3.216666666666667,127,127,54,394,26.0,40.22,79.31,0,0.5,12.7,12.7,6,7,1,1.0
2006-07-28 06:30:00,16.25,221,221,72,524,27.3,37.31,73.5,0,0.7000000000000001,24.0,24.299999999999997,6,7,1,1.0
2006-07-28 07:00:00,28.266666666666666,320,320,88,610,28.6,32.69,67.59,0,0.9,35.3,35.9,7,7,1,1.0
2006-07-28 07:30:00,40.81666666666667,420,420,99,676,29.700000000000003,30.68,61.61,0,1.2000000000000002,45.95,46.75,7,7,1,1.0
2006-07-28 08:00:00,52.35,519,519,107,729,30.9,28.72,55.61,0,1.4,56.6,57.6,8,7,1,1.0
2006-07-28 08:30:00,61.26666666666667,613,613,115,768,31.700000000000003,27.44,49.61,0,1.6,63.849999999999994,64.85,8,7,1,1.0
2006-07-28 09:00:00,70.10000000000001,699,699,120,800,32.5,25.86,43.67,0,1.7000000000000002,71.1,72.1,9,7,1,1.0
2006-07-28 09:30:00,74.93333333333334,775,775,125,823,33.2,24.84,37.85,0,1.8,74.25,75.25,9,7,1,1.0
2006-07-28 10:00:00,77.88333333333334,842,842,124,849,33.800000000000004,23.26,32.25,0,1.9,77.4,78.4,10,7,1,1.0
2006-07-28 10:30:00,81.2,895,895,127,862,34.300000000000004,22.62,27.04,0,2.0,81.05000000000001,82.1,10,7,1,1.0
2006-07-28 11:00:00,83.3,934,934,129,872,34.800000000000004,21.0,22.52,0,2.1,84.7,85.8,11,7,1,1.0
2006-07-28 11:30:00,88.48333333333333,958,958,130,877,35.1,20.65,19.22,0,2.1,84.25,85.8,11,7,1,1.0
2006-07-28 12:00:00,85.96666666666665,967,967,131,878,35.300000000000004,19.32,17.830000000000002,0,2.1,83.8,85.8,12,7,1,1.0
2006-07-28 12:30:00,84.2,961,961,131,876,35.5,19.09,18.79,0,2.1,81.05,83.0,12,7,1,1.0
2006-07-28 13:00:00,82.14999999999999,930,930,151,839,35.6,17.8,21.79,0,2.1,78.3,80.2,13,7,1,1.0
2006-07-28 13:30:00,80.13333333333333,896,896,149,832,35.6,17.8,26.12,0,2.0,72.85,74.35,13,7,1,1.0
2006-07-28 14:00:00,73.36666666666666,847,847,144,822,35.6,16.7,31.23,0,2.0,67.4,68.5,14,7,1,1.0
2006-07-28 14:30:00,65.71666666666667,785,785,140,806,35.300000000000004,16.96,36.78,0,2.0,59.650000000000006,61.5,14,7,1,1.0
2006-07-28 15:00:00,59.86666666666667,713,713,133,787,35.1,16.11,42.57,0,2.0,51.9,54.5,15,7,1,1.0
2006-07-28 15:30:00,51.53333333333333,628,628,127,757,34.5,16.65,48.5,0,1.9,40.95,43.0,15,7,1,1.0
2006-07-28 16:00:00,41.199999999999996,538,538,117,725,34.0,16.13,54.49,0,1.9,30.0,31.5,16,7,1,1.0
2006-07-28 16:30:00,28.616666666666664,440,440,108,675,33.2,16.86,60.5,0,1.8,17.35,17.95,16,7,1,1.0
2006-07-28 17:00:00,16.783333333333335,340,340,94,616,32.4,16.76,66.49,0,1.6,4.7,4.4,17,7,1,1.0
2006-07-28 17:30:00,3.9499999999999997,239,239,80,526,30.700000000000003,18.45,72.42,0,1.3,2.35,2.2,17,7,1,1.0
2006-07-28 18:00:00,0.08333333333333333,144,144,61,408,28.9,23.22,78.27,0,1.0,0.0,0.0,18,7,1,1.0
2006-07-28 18:30:00,0.0,60,60,36,227,27.9,24.61,83.97,0,1.0,0.0,0.0,18,7,1,1.0
2006-07-28 19:00:00,0.0,0,0,0,0,26.8,27.64,89.32000000000001,1,1.1,0.0,0.0,19,7,1,0.0
2006-07-28 19:30:00,0.0,0,0,0,0,26.5,28.13,95.11,1,1.1,0.0,0.0,19,7,0,0.0
2006-07-28 20:00:00,0.0,0,0,0,0,26.200000000000003,28.66,100.3,1,1.1,0.0,0.0,20,7,0,0.0
2006-07-28 20:30:00,0.0,0,0,0,0,25.700000000000003,29.52,105.2,1,1.1,0.0,0.0,20,7,0,0.0
2006-07-28 21:00:00,0.0,0,0,0,0,25.1,31.22,109.73,1,1.0,0.0,0.0,21,7,0,0.0
2006-07-28 21:30:00,0.0,0,0,0,0,24.5,32.36,113.84,0,1.0,0.0,0.0,21,7,0,0.0
2006-07-28 22:00:00,0.0,0,0,0,0,24.0,35.42,117.41,1,1.0,0.0,0.0,22,7,0,0.0
2006-07-28 22:30:00,0.0,0,0,0,0,23.4,36.72,120.37,7,1.0,0.0,0.0,22,7,0,0.0
2006-07-28 23:00:00,0.0,0,0,0,0,22.9,39.62,122.59,7,1.0,0.0,0.0,23,7,0,0.0
2006-07-28 23:30:00,0.0,0,0,0,0,22.5,40.58,124.01,7,0.9,0.0,0.0,23,7,0,0.0
2006-07-29 00:00:00,0.0,0,0,0,0,22.0,43.71,124.55,7,0.9,0.0,0.0,0,7,0,0.0
2006-07-29 00:30:00,0.0,0,0,0,0,21.700000000000003,44.52,124.19,4,0.9,0.0,0.0,0,7,0,0.0
2006-07-29 01:00:00,0.0,0,0,0,0,21.4,46.79,122.95,4,0.8,0.0,0.0,1,7,0,0.0
2006-07-29 01:30:00,0.0,0,0,0,0,21.200000000000003,47.36,120.88,7,0.8,0.0,0.0,1,7,0,0.0
2006-07-29 02:00:00,0.0,0,0,0,0,21.0,49.42,118.07,7,0.7000000000000001,0.0,0.0,2,7,0,0.0
2006-07-29 02:30:00,0.0,0,0,0,0,20.8,50.02,114.61,7,0.7000000000000001,0.0,0.0,2,7,0,0.0
2006-07-29 03:00:00,0.0,0,0,0,0,20.700000000000003,51.8,110.61,8,0.6000000000000001,0.0,0.0,3,7,0,0.0
2006-07-29 03:30:00,0.0,0,0,0,0,20.6,52.120000000000005,106.15,8,0.6000000000000001,0.0,0.0,3,7,0,0.0
2006-07-29 04:00:00,0.0,0,0,0,0,20.5,53.85,101.32,8,0.6000000000000001,0.0,0.0,4,7,0,0.0
2006-07-29 04:30:00,0.0,0,0,0,0,20.700000000000003,53.26,96.19,8,0.6000000000000001,0.15,0.15,4,7,0,0.0
2006-07-29 05:00:00,0.0,0,0,0,0,21.0,55.48,90.28,4,0.7000000000000001,0.3,0.3,5,7,0,0.0
2006-07-29 05:30:00,0.13333333333333333,22,45,22,0,22.3,51.26,85.10000000000001,4,0.7000000000000001,7.6000000000000005,7.6000000000000005,5,7,1,0.4888888888888889
2006-07-29 06:00:00,2.9499999999999997,48,122,48,0,23.6,51.28,79.44,3,0.7000000000000001,14.9,14.9,6,7,1,0.39344262295081966
2006-07-29 06:30:00,13.700000000000001,214,214,78,484,24.8,47.73,73.63,0,0.8,24.25,24.9,6,7,1,1.0
2006-07-29 07:00:00,27.766666666666666,314,314,92,584,26.1,43.66,67.71000000000001,1,0.9,33.6,34.9,7,7,1,1.0
2006-07-29 07:30:00,41.56666666666667,415,415,104,656,27.200000000000003,40.93,61.73,0,1.1,44.1,46.3,7,7,1,1.0
2006-07-29 08:00:00,50.21666666666667,514,514,111,716,28.4,38.56,55.73,0,1.3,54.6,57.7,8,7,1,1.0
2006-07-29 08:30:00,62.73333333333333,608,608,119,756,29.3,36.61,49.73,0,1.4,61.05,63.85,8,7,1,1.0
2006-07-29 09:00:00,69.58333333333333,694,694,124,790,30.200000000000003,34.39,43.8,0,1.6,67.5,70.0,9,7,1,1.0
2006-07-29 09:30:00,73.85000000000001,770,770,129,813,30.8,33.230000000000004,37.99,0,1.6,72.3,74.9,9,7,1,1.0
2006-07-29 10:00:00,76.25,836,836,132,833,31.4,31.76,32.4,0,1.7000000000000002,77.1,79.8,10,7,1,1.0
2006-07-29 10:30:00,81.5,888,888,135,846,31.9,30.88,27.21,0,1.8,78.9,81.1,10,7,1,1.0
2006-07-29 11:00:00,82.71666666666667,928,928,136,859,32.300000000000004,29.65,22.72,0,1.8,80.7,82.4,11,7,1,1.0
2006-07-29 11:30:00,81.13333333333334,952,952,137,864,32.5,29.32,19.44,0,1.8,82.5,84.1,11,7,1,1.0
2006-07-29 12:00:00,83.13333333333334,961,961,137,867,32.800000000000004,28.07,18.06,0,1.8,84.3,85.8,12,7,1,1.0
2006-07-29 12:30:00,85.38333333333333,957,957,137,867,32.9,27.91,19.01,0,1.8,81.9,83.0,12,7,1,1.0
2006-07-29 13:00:00,84.56666666666666,937,937,132,868,33.1,26.59,21.99,0,1.7000000000000002,79.5,80.2,13,7,1,1.0
2006-07-29 13:30:00,81.45,902,902,130,861,33.1,26.59,26.3,0,1.7000000000000002,74.1,75.25,13,7,1,1.0
2006-07-29 14:00:00,75.96666666666667,854,854,127,852,33.2,25.2,31.39,0,1.6,68.7,70.3,14,7,1,1.0
2006-07-29 14:30:00,68.10000000000001,791,791,123,836,33.0,25.48,36.93,0,1.6,60.7,62.55,14,7,1,1.0
2006-07-29 15:00:00,61.65,718,718,118,817,32.9,24.36,42.71,0,1.6,52.7,54.8,15,7,1,1.0
2006-07-29 15:30:00,52.083333333333336,633,633,112,789,32.4,25.05,48.63,0,1.6,41.75,43.2,15,7,1,1.0
2006-07-29 16:00:00,40.88333333333333,541,541,105,753,32.0,24.48,54.620000000000005,0,1.6,30.8,31.6,16,7,1,1.0
2006-07-29 16:30:00,29.316666666666666,442,442,97,705,31.200000000000003,25.61,60.63,0,1.5,17.85,17.75,16,7,1,1.0
2006-07-29 17:00:00,17.349999999999998,341,341,86,643,30.5,25.73,66.62,0,1.5,4.9,3.9,17,7,1,1.0
2006-07-29 17:30:00,4.433333333333334,240,240,74,555,29.0,28.04,72.56,0,1.2000000000000002,2.45,1.95,17,7,1,1.0
2006-07-29 18:00:00,0.11666666666666668,143,143,57,429,27.5,31.65,78.41,0,0.9,0.0,0.0,18,7,1,1.0
2006-07-29 18:30:00,0.0,60,60,34,248,26.4,33.76,84.11,0,1.0,0.0,0.0,18,7,1,1.0
2006-07-29 19:00:00,0.0,0,0,0,0,25.200000000000003,37.13,89.45,0,1.1,0.0,0.0,19,7,1,0.0
2006-07-29 19:30:00,0.0,0,0,0,0,24.9,37.84,95.28,0,1.2000000000000002,0.0,0.0,19,7,0,0.0
2006-07-29 20:00:00,0.0,0,0,0,0,24.700000000000003,38.65,100.47,0,1.4,0.0,0.0,20,7,0,0.0
2006-07-29 20:30:00,0.0,0,0,0,0,24.200000000000003,39.81,105.38,0,1.4,0.0,0.0,20,7,0,0.0
2006-07-29 21:00:00,0.0,0,0,0,0,23.8,41.56,109.93,0,1.4,0.0,0.0,21,7,0,0.0
2006-07-29 21:30:00,0.0,0,0,0,0,23.200000000000003,43.09,114.04,0,1.3,0.0,0.0,21,7,0,0.0
2006-07-29 22:00:00,0.0,0,0,0,0,22.6,46.32,117.63,0,1.2000000000000002,0.0,0.0,22,7,0,0.0
2006-07-29 22:30:00,0.0,0,0,0,0,22.200000000000003,47.45,120.59,0,1.1,0.0,0.0,22,7,0,0.0
2006-07-29 23:00:00,0.0,0,0,0,0,21.8,50.15,122.83,0,0.9,0.0,0.0,23,7,0,0.0
2006-07-29 23:30:00,0.0,0,0,0,0,21.4,51.39,124.25,0,0.8,0.0,0.0,23,7,0,0.0
2006-07-30 00:00:00,0.0,0,0,0,0,21.0,54.11,124.79,0,0.7000000000000001,0.0,0.0,0,7,0,0.0
2006-07-30 00:30:00,0.0,0,0,0,0,20.8,54.78,124.43,0,0.7000000000000001,0.0,0.0,0,7,0,0.0
2006-07-30 01:00:00,0.0,0,0,0,0,20.5,56.91,123.18,0,0.6000000000000001,0.0,0.0,1,7,0,0.0
2006-07-30 01:30:00,0.0,0,0,0,0,20.3,57.61,121.1,0,0.6000000000000001,0.0,0.0,1,7,0,0.0
2006-07-30 02:00:00,0.0,0,0,0,0,20.0,59.43,118.28,0,0.6000000000000001,0.0,0.0,2,7,0,0.0
2006-07-30 02:30:00,0.0,0,0,0,0,19.9,59.8,114.81,1,0.6000000000000001,0.0,0.0,2,7,0,0.0
2006-07-30 03:00:00,0.0,0,0,0,0,19.700000000000003,60.91,110.79,3,0.6000000000000001,0.0,0.0,3,7,0,0.0
2006-07-30 03:30:00,0.0,0,0,0,0,19.6,61.29,106.33,0,0.6000000000000001,0.0,0.0,3,7,0,0.0
2006-07-30 04:00:00,0.0,0,0,0,0,19.5,61.74,101.49,3,0.6000000000000001,0.0,0.0,4,7,0,0.0
2006-07-30 04:30:00,0.0,0,0,0,0,19.9,60.23,96.35,0,0.6000000000000001,0.1,0.1,4,7,0,0.0
2006-07-30 05:00:00,0.0,0,0,0,0,20.200000000000003,60.95,90.96,3,0.6000000000000001,0.2,0.2,5,7,0,0.0
2006-07-30 05:30:00,0.3,44,44,28,192,21.700000000000003,55.6,85.23,0,0.7000000000000001,7.65,7.65,5,7,1,1.0
2006-07-30 06:00:00,4.316666666666666,123,123,53,386,23.200000000000003,50.53,79.57000000000001,0,0.8,15.1,15.1,6,7,1,1.0
2006-07-30 06:30:00,16.933333333333334,216,216,71,519,24.5,46.75,73.75,1,0.9,24.65,21.45,6,7,1,1.0
2006-07-30 07:00:00,24.71666666666667,198,316,189,25,25.8,41.62,67.83,3,1.0,34.2,27.8,7,7,1,0.6265822784810127
2006-07-30 07:30:00,20.633333333333333,417,417,98,677,27.0,38.79,61.85,0,1.2000000000000002,43.7,43.4,7,7,1,1.0
2006-07-30 08:00:00,31.666666666666668,517,517,105,734,28.200000000000003,35.75,55.85,0,1.4,53.2,59.0,8,7,1,1.0
2006-07-30 08:30:00,58.06666666666666,610,610,112,773,29.1,33.94,49.86,0,1.6,59.0,52.4,8,7,1,1.0
2006-07-30 09:00:00,68.08333333333333,697,697,116,808,30.1,31.75,43.93,0,1.7000000000000002,64.8,45.8,9,7,1,1.0
2006-07-30 09:30:00,75.45,774,774,121,831,30.8,30.51,38.12,0,1.9,69.1,62.75,9,7,1,1.0
2006-07-30 10:00:00,81.31666666666666,843,843,116,862,31.5,29.14,32.55,0,2.0,73.4,79.7,10,7,1,1.0
2006-07-30 10:30:00,85.0,895,895,119,874,32.0,28.3,27.38,0,2.1,76.95,84.25,10,7,1,1.0
2006-07-30 11:00:00,88.83333333333333,936,936,117,889,32.4,27.49,22.91,0,2.1,80.5,88.8,11,7,1,1.0
2006-07-30 11:30:00,87.91666666666667,962,962,119,895,32.800000000000004,26.88,19.66,0,2.2,80.7,89.5,11,7,1,1.0
2006-07-30 12:00:00,87.2,972,972,116,902,33.1,26.1,18.3,0,2.2,80.9,90.2,12,7,1,1.0
2006-07-30 12:30:00,87.95,966,966,115,901,33.2,25.92,19.25,0,2.2,78.5,85.4,12,7,1,1.0
2006-07-30 13:00:00,86.45,936,936,135,865,33.300000000000004,25.09,22.2,1,2.2,76.1,80.6,13,7,1,1.0
2006-07-30 13:30:00,81.75,902,902,133,859,33.2,25.23,26.49,0,2.2,70.9,75.6,13,7,1,1.0
2006-07-30 14:00:00,76.56666666666666,853,853,126,853,33.2,24.31,31.56,0,2.3000000000000003,65.7,70.6,14,7,1,1.0
2006-07-30 14:30:00,71.03333333333333,791,791,123,838,32.9,24.72,37.08,0,2.3000000000000003,60.1,63.35,14,7,1,1.0
2006-07-30 15:00:00,64.21666666666667,717,717,116,821,32.6,24.0,42.85,0,2.3000000000000003,54.5,56.1,15,7,1,1.0
2006-07-30 15:30:00,55.65,634,634,110,795,32.1,24.68,48.77,0,2.3000000000000003,42.9,44.45,15,7,1,1.0
2006-07-30 16:00:00,43.833333333333336,541,541,102,762,31.6,23.89,54.76,0,2.3000000000000003,31.3,32.8,16,7,1,1.0
2006-07-30 16:30:00,30.05,443,443,94,716,30.8,25.0,60.77,0,2.3000000000000003,18.05,18.7,16,7,1,1.0
2006-07-30 17:00:00,17.5,342,342,82,658,30.0,24.28,66.76,0,2.3000000000000003,4.8,4.6,17,7,1,1.0
2006-07-30 17:30:00,4.15,241,241,70,573,28.6,26.32,72.7,0,1.9,2.4,2.3,17,7,1,1.0
2006-07-30 18:00:00,0.06666666666666667,145,145,53,459,27.1,27.12,78.56,0,1.6,0.0,0.0,18,7,1,1.0
